 precio ,col,muni,cord,lat,long,terr,const,cuart,sanit,piso
" $13,300,000.00 ",Lomas del Campestre 1er Sector,San Pedro Garza Garc°a,"25.638256, -100.33268",25.638256,-100.33268,,293,3,2,
" $10,750,000.00 ",Vista Hermosa,"Monterrey
      ","25.6890283, -100.3588071",25.6890283,-100.3588071,,331,3,2,
" $15,000,000.00 ",Mirador,"Monterrey
      ","25.667864, -100.327301",25.667864,-100.327301,,457,4,4,
" $9,850,000.00 ",Bosques de las Misiones Sector Encino,"Santiago
      ","25.50135, -100.179237",25.50135,-100.179237,,374,3,4,
" $9,850,000.00 ",Los Cristales,"Monterrey
      ","25.537613, -100.204887",25.537613,-100.204887,,390,3,4,
" $6,350,000.00 ",Cumbres Elite Premier,Garc°a,"25.745422, -100.435944",25.745422,-100.435944,,279,3,4,
" $10,200,000.00 ",El Barro,"Monterrey
      ","25.519079, -100.208847",25.519079,-100.208847,,440,3,4,
" $7,200,000.00 ",Las Cumbres 2 Sector,"Monterrey
      ","25.70339, -100.371376",25.70339,-100.371376,,313,5,4,
" $9,800,000.00 ",Los Cristales,"Monterrey
      ","25.538717, -100.213745",25.538717,-100.213745,,350,3,4,
" $35,000,000.00 ",Villas Del Pedregal,San Pedro Garza Garc°a,"25.6363594, -100.3875155",25.6363594,-100.3875155,,479,3,4,
" $7,290,000.00 ",Altares Residencial,"Santiago
      ","25.4564296, -100.1665261",25.4564296,-100.1665261,,265,3,3,
" $26,500,000.00 ",Cantizal,"Santa Catarina
      ","25.6534117, -100.430047",25.6534117,-100.430047,,450,3,3,
" $14,000,000.00 ",Colinas de San Jer¢nimo,"Monterrey
      ","25.6863582, -100.3761083",25.6863582,-100.3761083,,410,3,5,
" $6,050,000.00 ",Cumbres Elite Premier,Garc°a,"25.745422, -100.435944",25.745422,-100.435944,,266,3,NaN,
" $107,500,000.00 ",Jardines Coloniales,San Pedro Garza Garc°a,"25.651255, -100.39653",25.651255,-100.39653,,"1,100",4,5,
" $21,000,000.00 ",Sierra Alta,"Monterrey
      ","25.743982, -100.37278",25.743982,-100.37278,,584,3,4,
" $95,000,000.00 ",Las Alondras,San Pedro Garza Garc°a,"25.6342857, -100.3666103",25.6342857,-100.3666103,,"2,037",4,7,
" $38,500,000.00 ",Los Cristales,"Monterrey
      ","25.648895, -100.2738196",25.648895,-100.2738196,,617,3,3,
" $4,600,000.00 ",Monterrey Centro,"Monterrey
      ","25.678089, -100.313232",25.678089,-100.313232,,198,3,2,
" $6,500,000.00 ",Colinas de Allende,"Allende
      ","25.276094, -100.002136",25.276094,-100.002136,,300,1,1,
 NaN ,Del Valle,San Pedro Garza Garc°a,"25.6552795213, -100.3691411018",25.65527952,-100.3691411,,540,4,4,
" $16,950,000.00 ",Punta la Boca,"Santiago
      ","25.4331254, -100.1505884",25.4331254,-100.1505884,,530,3,3,
" $3,100,000.00 ",Altrysa,Garc°a,"25.765696, -100.455132",25.765696,-100.455132,,161,3,2,
" $7,290,000.00 ",Valles de Santiago,"Santiago
      ","25.458958, -100.166046",25.458958,-100.166046,,265,3,3,
" $12,500,000.00 ",Lomas de los Pilares,Cadereyta JimÇnez,"25.606251, -100.033989",25.606251,-100.033989,,500,3,4,
 NaN ,Las Calzadas,San Pedro Garza Garc°a,"25.6240662, -100.3368083",25.6240662,-100.3368083,,853,3,3,
" $15,800,000.00 ",Pedregal la Silla 1 Sector,"Monterrey
      ","25.6024165, -100.2551054",25.6024165,-100.2551054,,430,3,2,
 NaN ,Zona de Los Callejones,San Pedro Garza Garc°a,"25.6678355, -100.3973444",25.6678355,-100.3973444,,800,4,3,
" $6,100,000.00 ",La Monta§a,Garc°a,"25.801031, -100.586197",25.801031,-100.586197,,295,3,3,
" $35,475,000.00 ",San Patricio 1 Sector,San Pedro Garza Garc°a,"25.6745795, -100.3981323",25.6745795,-100.3981323,,600,4,4,
" $3,500,000.00 ",Privada Cumbres Diamante,"Monterrey
      ","25.7530386, -100.3996263",25.7530386,-100.3996263,,185,3,3,
" $9,900,000.00 ",Residencial Abraham Lincoln,"Monterrey
      ","25.709661, -100.356842",25.709661,-100.356842,,365,4,3,
" $4,350,000.00 ",Mitras Norte,"Monterrey
      ","25.711781, -100.353394",25.711781,-100.353394,,210,3,2,
" $3,900,000.00 ",Arboledas de Corregidora,"Guadalupe
      ","25.685095, -100.260597",25.685095,-100.260597,,196,3,2,
" $6,900,000.00 ",Las Cumbres,"Monterrey
      ","25.722519, -100.390442",25.722519,-100.390442,,287,3,4,
" $6,950,000.00 ",Huajuquito O los Cavazos,"Santiago
      ","25.451218, -100.165848",25.451218,-100.165848,,750,3,3,
" $43,000,000.00 ",Fraccionamiento Las Misiones,"Santiago
      ","25.511507, -100.1843333",25.511507,-100.1843333,,768,3,4,
" $36,000,000.00 ",San Patricio,San Pedro Garza Garc°a,"25.667835, -100.390022",25.667835,-100.390022,,725,3,5,
" $13,000,000.00 ",Cerezos Residencial,"Monterrey
      ","25.554995, -100.221344",25.554995,-100.221344,,402,4,4,
" $3,500,000.00 ",Altamira,"Monterrey
      ","25.640198, -100.303604",25.640198,-100.303604,,200,3,2,
" $38,500,000.00 ",San Patricio,San Pedro Garza Garc°a,"25.6415650621, -100.3485202789",25.64156506,-100.3485203,,600,4,4,
" $8,650,000.00 ",Portal del Huajuco,"Monterrey
      ","25.570757, -100.226936",25.570757,-100.226936,,270,3,3,
" $32,500,000.00 ",Valle de San Angel Sect Frances,San Pedro Garza Garc°a,"25.6266333, -100.3648095",25.6266333,-100.3648095,,605.91,3,3,
" $32,000,000.00 ",Residencial Dinast°a,"Monterrey
      ","25.700678, -100.375198",25.700678,-100.375198,,"1,004",7,10,
" $6,400,000.00 ",Amorada Privada Residencial,"Santiago
      ","25.45859, -100.165688",25.45859,-100.165688,,293,3,3,
" $38,900,000.00 ",Residencial y Club de Golf la Herradura,"Monterrey
      ","25.5657087, -100.2289548",25.5657087,-100.2289548,,837,5,9,
" $6,400,000.00 ",Altares Residencial,"Santiago
      ","25.4584296, -100.1645261",25.4584296,-100.1645261,,293,3,3,
" $11,800,000.00 ",Puerta de Hierro,"Monterrey
      ","25.742599, -100.4217",25.742599,-100.4217,,430,3,4,
" $38,900,000.00 ",Colonial La Sierra,San Pedro Garza Garc°a,"25.635551, -100.38546",25.635551,-100.38546,,628,3,4,
" $61,700,000.00 ",Obispado,"Monterrey
      ","25.6695516, -100.3447724",25.6695516,-100.3447724,,"1,266",14,16,
" $17,000,000.00 ",El Uro,"Monterrey
      ","25.5491095, -100.2374798",25.5491095,-100.2374798,,433,3,5,
" $20,600,000.00 ",Valle de San µngel Sect Espa§ol,San Pedro Garza Garc°a,"25.6266333, -100.3648095",25.6266333,-100.3648095,,974,NaN,NaN,
" $18,800,000.00 ",Santa Engracia,San Pedro Garza Garc°a,"25.656034, -100.351097",25.656034,-100.351097,,305,3,3,
" $4,500,000.00 ",La Monta§a,Garc°a,"25.801031, -100.586197",25.801031,-100.586197,,271,3,4,
" $4,700,000.00 ",La Monta§a,Garc°a,"25.801031, -100.586197",25.801031,-100.586197,,266,3,4,
" $6,950,000.00 ",Cerradas de Valle Alto,"Monterrey
      ","25.585152, -100.253876",25.585152,-100.253876,,220,4,4,
" $34,000,000.00 ",Sierra Alta,"Monterrey
      ","25.7440485, -100.3728895",25.7440485,-100.3728895,,"1,030",5,5,
" $43,000,000.00 ",Portal del Huajuco,"Monterrey
      ","25.570757, -100.226936",25.570757,-100.226936,,"1,149",5,8,
" $12,890,000.00 ",Cumbres Elite,"Monterrey
      ","25.71629, -100.381203",25.71629,-100.381203,,905,3,4,
" $32,990,000.00 ",Fraccionamiento Las Fincas,"Santa Catarina
      ","25.6534849, -100.4352542",25.6534849,-100.4352542,,687,4,4,
" $8,263,798.00 ",Amorada Privada Residencial,"Santiago
      ","25.48562, -100.18013",25.48562,-100.18013,,350,NaN,NaN,
" $29,700,000.00 ",Punta la Boca,"Santiago
      ","25.433153, -100.150772",25.433153,-100.150772,,624,3,4,
" $85,500,000.00 ",Carrizalejo,San Pedro Garza Garc°a,"25.636847, -100.366005",25.636847,-100.366005,,"1,317",4,5,
" $3,018,000.00 ",Altrysa,Garc°a,"25.7586857946, -100.443622303",25.75868579,-100.4436223,,160,2,2,
" $11,950,000.00 ",Bosques de las Misiones Sector Encino,"Santiago
      ","25.50135, -100.179237",25.50135,-100.179237,,426,4,4,
" $49,000,000.00 ",San Patricio,San Pedro Garza Garc°a,"25.667835, -100.390022",25.667835,-100.390022,,"1,070",4,5,
" $115,000,000.00 ",Zona Montebello,San Pedro Garza Garc°a,"25.6415855, -100.3578598",25.6415855,-100.3578598,,706,4,5,
" $30,000,000.00 ",Cantizal,"Santa Catarina
      ","25.6514117, -100.432047",25.6514117,-100.432047,,587,4,4,
" $7,390,000.00 ",Altares Residencial,"Santiago
      ","25.4584296, -100.1645261",25.4584296,-100.1645261,,313,3,4,
" $41,500,000.00 ",Sierra Alta 9o Sector,"Monterrey
      ","25.5631876, -100.2709589",25.5631876,-100.2709589,,"1,030",3,5,
" $10,500,000.00 ",Mitras Centro,"Monterrey
      ","25.699465, -100.34137",25.699465,-100.34137,,396,11,11,
" $2,850,000.00 ",Apodaca Centro,"Apodaca
      ","25.7786212, -100.1941399",25.7786212,-100.1941399,,314,2,2,
" $12,000,000.00 ",Carolco,"Monterrey
      ","25.5460728, -100.2308759",25.5460728,-100.2308759,,337,3,3,
" $30,500,000.00 ",Residencial y Club de Golf la Herradura,"Monterrey
      ","25.5657087, -100.2289548",25.5657087,-100.2289548,,578,4,5,
" $3,700,000.00 ",San Pedro,San Pedro Garza Garc°a,"25.679794, -100.416824",25.679794,-100.416824,,163,5,3,
" $3,200,000.00 ",Monterrey Centro,"Monterrey
      ","25.678089, -100.313232",25.678089,-100.313232,,94,2,1,
" $3,500,000.00 ",Arboledas Nueva Lindavista,"Guadalupe
      ","25.7015881, -100.2404084",25.7015881,-100.2404084,,203,3,2,
" $4,800,000.00 ",Santoral,Garc°a,"25.801031, -100.586197",25.801031,-100.586197,,256,3,4,
" $49,000,000.00 ",Zona de Los Callejones,San Pedro Garza Garc°a,"25.665222, -100.38942",25.665222,-100.38942,,808,6,5,
" $6,640,000.00 ",Las Jaras,"Monterrey
      ","25.5307769, -100.2071004",25.5307769,-100.2071004,,202.54,3,3,
" $15,700,000.00 ",Antigua Hacienda Santa Anita,"Monterrey
      ","25.531395, -100.198647",25.531395,-100.198647,,425,3,5,
" $6,800,000.00 ",Viento Libre,"Santiago
      ","25.467871, -100.160866",25.467871,-100.160866,,272,3,3,
" $29,500,000.00 ",Residencial Chipinque 3 Sector,San Pedro Garza Garc°a,"25.6268565561, -100.3644629582",25.62685656,-100.364463,,492,3,3,
" $28,000,000.00 ",Jer¢nimo Siller,San Pedro Garza Garc°a,"25.644522, -100.368942",25.644522,-100.368942,,462,3,2,
" $7,200,000.00 ",Altares Residencial,"Santiago
      ","25.4584296, -100.1645261",25.4584296,-100.1645261,,300,3,4,
" $4,750,000.00 ",Crystal Lagoons,"Apodaca
      ","25.768377, -100.207718",25.768377,-100.207718,,186,3,2,
" $12,500,000.00 ",Bosques de las Misiones Sector Encino,"Santiago
      ","25.50135, -100.179237",25.50135,-100.179237,,400,3,3,
" $8,700,000.00 ",Los Rodriguez,"Santiago
      ","25.4761481, -100.1741271",25.4761481,-100.1741271,,365,3,4,
" $8,700,000.00 ",Los Rodriguez,"Santiago
      ","25.4751481, -100.1751271",25.4751481,-100.1751271,,365,3,4,
" $4,100,000.00 ",Prados de San Jose,"Santa Catarina
      ","25.694672, -100.433456",25.694672,-100.433456,,230,3,2,
" $37,500,000.00 ",Privada la Herradura,"Monterrey
      ","25.567064, -100.236862",25.567064,-100.236862,,751,4,6,
" $37,500,000.00 ",Fuentes del David,San Pedro Garza Garc°a,"25.6673941, -100.3754064",25.6673941,-100.3754064,,528,4,4,
" $9,350,000.00 ",Casta§os del Vergel,"Monterrey
      ","25.5531707, -100.2172797",25.5531707,-100.2172797,,300,3,4,
" $4,200,000.00 ",Calzadas An†huac,"General Escobedo
      ","25.789454, -100.276436",25.789454,-100.276436,,210,3,3,
" $15,750,000.00 ",Aires del Vergel,"Monterrey
      ","25.5490147, -100.2174293",25.5490147,-100.2174293,,350,3,4,
" $23,000,000.00 ",Contry,"Monterrey
      ","25.656456, -100.261925",25.656456,-100.261925,,350,1,NaN,
" $14,000,000.00 ",Colinas de San Jer¢nimo,"Monterrey
      ","25.686308, -100.376068",25.686308,-100.376068,,410,3,5,
" $38,900,000.00 ",Privada la Herradura,"Monterrey
      ","25.567064, -100.236862",25.567064,-100.236862,,837,4,9,
" $45,000,000.00 ",Sierra Alta 1era. Etapa,"Monterrey
      ","25.7440485, -100.3728895",25.7440485,-100.3728895,,"1,082",4,5,
" $47,500,000.00 ",Sierra Alta 1era. Etapa,"Monterrey
      ","25.7440485, -100.3728895",25.7440485,-100.3728895,,"1,073",5,5,
" $12,300,000.00 ",La Vereda Privada Residencial,"Monterrey
      ","25.7001756, -100.3802801",25.7001756,-100.3802801,,336,3,3,
" $12,800,000.00 ",Palo Blanco,San Pedro Garza Garc°a,"25.6581573, -100.3952221",25.6581573,-100.3952221,,350,3,3,
" $48,900,000.00 ",Residencial Cordillera,"Santa Catarina
      ","25.655594, -100.443985",25.655594,-100.443985,,891,4,6,
" $37,500,000.00 ",Residencial y Club de Golf la Herradura,"Monterrey
      ","25.5657087, -100.2289548",25.5657087,-100.2289548,,751,3,6,
" $7,500,000.00 ",Lagos del Bosque,"Monterrey
      ","25.5998424, -100.2591175",25.5998424,-100.2591175,,306.2,3,3,
" $38,900,000.00 ",Residencial y Club de Golf la Herradura,"Monterrey
      ","25.5657087, -100.2289548",25.5657087,-100.2289548,,837,4,5,
" $8,100,000.00 ",Las Cumbres 3 Sector,"Monterrey
      ","25.6992802, -100.3600295",25.6992802,-100.3600295,,295,3,2,
" $19,600,000.00 ",Colinas de La Sierra Madre,San Pedro Garza Garc°a,"25.636408, -100.379074",25.636408,-100.379074,,385,3,3,
" $27,450,000.00 ",Renacimiento,"Monterrey
      ","25.6168112, -100.3178607",25.6168112,-100.3178607,,929,4,5,
" $45,500,000.00 ",Residencial Chipinque,San Pedro Garza Garc°a,"25.6363093, -100.3736732",25.6363093,-100.3736732,,469,4,5,
" $9,000,000.00 ",Villa Las Fuentes,"Monterrey
      ","25.597752, -100.258133",25.597752,-100.258133,,288,3,3,
" $5,500,000.00 ",Bosque de San Pedro,"Santiago
      ","25.386957, -100.113487",25.386957,-100.113487,,388,3,4,
" $48,500,000.00 ",Villa Monta§a,San Pedro Garza Garc°a,"25.645142, -100.401596",25.645142,-100.401596,,"1,500",4,4,
" $10,500,000.00 ",Mitras Centro,"Monterrey
      ","25.7014429, -100.3393691",25.7014429,-100.3393691,,564,NaN,NaN,
" $20,500,000.00 ",Residencial las Colinas,"Monterrey
      ","25.730509, -100.412743",25.730509,-100.412743,,506,3,3,
" $9,700,000.00 ",Los Cristales,"Monterrey
      ","25.5378531, -100.2053488",25.5378531,-100.2053488,,313,3,5,
" $9,000,000.00 ",Los Rodriguez,"Santiago
      ","25.477669, -100.173187",25.477669,-100.173187,,349,4,5,
" $11,900,000.00 ",Yerbaniz,"Santiago
      ","25.502638, -100.182442",25.502638,-100.182442,,422,4,5,
" $12,000,000.00 ",Bosque Residencial,"Santiago
      ","25.47003, -100.192879",25.47003,-100.192879,,500,3,3,
" $7,750,000.00 ",Amorada Privada Residencial,"Santiago
      ","25.48562, -100.18013",25.48562,-100.18013,,300,3,3,
" $38,500,000.00 ",Sierra Alta,"Monterrey
      ","25.743982, -100.37278",25.743982,-100.37278,,"1,030",4,7,
" $4,197,850.00 ",Porto Cumbres,Garc°a,"25.754187, -100.46283",25.754187,-100.46283,,223,3,3,
" $4,200,000.00 ",Santoral,Garc°a,"25.7644719, -100.4670248",25.7644719,-100.4670248,,259,2,2,
" $9,900,000.00 ",Del Valle,San Pedro Garza Garc°a,"25.6802395, -100.3937325",25.6802395,-100.3937325,,310,4,4,
" $9,500,000.00 ",Del Paseo Residencial,"Monterrey
      ","25.618904, -100.289108",25.618904,-100.289108,,400,5,4,
" $17,500,000.00 ",Las Cumbres 2 Sector,"Monterrey
      ","25.6988968, -100.3638572",25.6988968,-100.3638572,,666,4,4,
" $7,990,000.00 ",Pedregal la Silla 1 Sector,"Monterrey
      ","25.6024165, -100.2551054",25.6024165,-100.2551054,,373,4,6,
" $21,499,000.00 ",Contry la Escondida,"Guadalupe
      ","25.627172, -100.263565",25.627172,-100.263565,,650,3,5,
" $20,900,000.00 ",Fraccionamiento Las Misiones,"Santiago
      ","25.511507, -100.1843333",25.511507,-100.1843333,,351,3,3,
" $8,263,798.00 ",Las Cristalinas,"Santiago
      ","25.442393, -100.1675245",25.442393,-100.1675245,,350,3,3,
" $7,600,000.00 ",Cumbres Elite,"Monterrey
      ","25.738653, -100.4076",25.738653,-100.4076,,323,3,4,
" $14,499,480.00 ",Palmares Residencial,"Monterrey
      ","25.5704861, -100.2423426",25.5704861,-100.2423426,,525,4,5,
" $32,900,000.00 ",Obispado,"Monterrey
      ","25.672955, -100.341217",25.672955,-100.341217,,691,6,5,
" $20,500,000.00 ",Residencial Olinca,"Santa Catarina
      ","25.6533669, -100.4343687",25.6533669,-100.4343687,,365,3,3,
" $4,500,000.00 ",Porto Cumbres,Garc°a,"25.764648, -100.462715",25.764648,-100.462715,,288,4,3,
" $43,000,000.00 ",Jardines de La Estanzuela,"Monterrey
      ","25.592688, -100.252556",25.592688,-100.252556,,420,3,3,
" $42,500,000.00 ",Fraccionamiento Las Misiones,"Santiago
      ","25.511507, -100.1843333",25.511507,-100.1843333,,789,4,4,
" $5,850,000.00 ",Valle Dorado,"Santiago
      ","25.378851, -100.121162",25.378851,-100.121162,,263,3,5,
" $21,900,000.00 ",Valle de San Angel Sect Frances,San Pedro Garza Garc°a,"25.629366, -100.370209",25.629366,-100.370209,,385,3,3,
" $41,500,000.00 ",Sierra Alta,"Monterrey
      ","25.563816, -100.269348",25.563816,-100.269348,,"1,029",4,7,
" $3,500,000.00 ",Centro,"Monterrey
      ","25.6780368, -100.3133067",25.6780368,-100.3133067,,198,2,2,
" $23,950,000.00 ",Colinas de La Sierra Madre,San Pedro Garza Garc°a,"25.6364255, -100.3789161",25.6364255,-100.3789161,,403,3,4,
" $8,800,000.00 ",Residencial Cumbres,"Monterrey
      ","25.733719, -100.398552",25.733719,-100.398552,,321,3,4,
" $12,500,000.00 ",Chepevera,"Monterrey
      ","25.68, -100.346092",25.68,-100.346092,,493,3,4,
" $15,950,000.00 ",Las Cumbres,"Monterrey
      ","25.76347, -100.390579",25.76347,-100.390579,,780,4,4,
" $4,312,000.00 ",Porto Cumbres,Garc°a,"25.757559, -100.460648",25.757559,-100.460648,,223,3,3,
" $8,200,000.00 ",Los Rodriguez,"Santiago
      ","25.477669, -100.173187",25.477669,-100.173187,,371,4,5,
" $6,900,000.00 ",Las Cumbres,"Monterrey
      ","25.711187, -100.378616",25.711187,-100.378616,,315,3,2,
" $9,000,000.00 ",Los Rodriguez,"Santiago
      ","25.477669, -100.173187",25.477669,-100.173187,,371,4,5,
" $36,000,000.00 ",Hacienda Los Encinos,"Monterrey
      ","25.574951, -100.280518",25.574951,-100.280518,,"1,150",4,5,
" $35,000,000.00 ",Fuentes del Valle,San Pedro Garza Garc°a,"25.6658356, -100.3598953",25.6658356,-100.3598953,,800,4,4,
" $30,500,000.00 ",Residencial y Club de Golf la Herradura,"Monterrey
      ","25.566097, -100.229134",25.566097,-100.229134,,578,4,5,
" $4,100,000.00 ",Rinconada Colonial,"Apodaca
      ","25.8018259, -100.196942",25.8018259,-100.196942,,186,3,2,
" $3,785,250.00 ",Reserva Cumbres,"Monterrey
      ","25.771324, -100.389351",25.771324,-100.389351,,209,3,2,
" $7,300,000.00 ",Lomas Modelo,"Monterrey
      ","25.739557, -100.361725",25.739557,-100.361725,,405,4,NaN,
" $82,400,000.00 ",Carrizalejo,San Pedro Garza Garc°a,"25.6412555497, -100.3557300568",25.64125555,-100.3557301,,"1,317",4,5,
" $9,600,000.00 ",Valle del Vergel,"Monterrey
      ","25.7349216, -100.369946",25.7349216,-100.369946,,330,3,4,
" $25,000,000.00 ",Sierra Alta,"Monterrey
      ","25.743982, -100.37278",25.743982,-100.37278,,688,4,6,
 NaN ,Zona la Cima,San Pedro Garza Garc°a,"25.652153, -100.4016795",25.652153,-100.4016795,,920,4,5,
" $8,700,000.00 ",Las Torres,"Monterrey
      ","25.7348102, -100.3370112",25.7348102,-100.3370112,,313,3,4,
" $12,500,000.00 ",Catujanes,"Monterrey
      ","25.5677539, -100.2333088",25.5677539,-100.2333088,,400,3,4,
" $12,500,000.00 ",Sienna Residencial,"Monterrey
      ","25.5509187, -100.2243213",25.5509187,-100.2243213,,312,NaN,NaN,
" $14,000,000.00 ",Colinas del Valle,"Monterrey
      ","25.6773984, -100.3940095",25.6773984,-100.3940095,,400,NaN,NaN,
" $26,500,000.00 ",Cantizal,"Santa Catarina
      ","25.6534117, -100.430047",25.6534117,-100.430047,,500,3,4,
" $15,600,000.00 ",Colinas de San Jer¢nimo,"Monterrey
      ","25.6903154, -100.3643839",25.6903154,-100.3643839,,481,3,4,
" $13,000,000.00 ",Valle Alto,"Monterrey
      ","25.570189, -100.274475",25.570189,-100.274475,,430,3,3,
" $7,850,000.00 ",Lomas del Vergel,"Monterrey
      ","25.594107, -100.249641",25.594107,-100.249641,,262,3,3,
" $16,950,000.00 ",Roma,"Monterrey
      ","25.654285, -100.297745",25.654285,-100.297745,,648,3,4,
" $5,690,000.00 ",Altares Residencial,"Santiago
      ","25.4584296, -100.1645261",25.4584296,-100.1645261,,274,3,3,
" $5,800,000.00 ",Cortijo del R°o Sector La Silla,"Monterrey
      ","25.654829, -100.177338",25.654829,-100.177338,,205,3,2,
" $15,950,000.00 ",Las Cumbres 2 Sector,"Monterrey
      ","25.6978968, -100.3648572",25.6978968,-100.3648572,,780,4,5,
" $9,800,000.00 ",Los Cristales,"Monterrey
      ","25.724556, -100.201019",25.724556,-100.201019,,350,3,2,
" $11,350,000.00 ",Valle de Cristal,"Monterrey
      ","25.5336859, -100.2082645",25.5336859,-100.2082645,,400,3,4,
" $9,400,000.00 ",Para°so Residencial,"Monterrey
      ","25.595566, -100.258011",25.595566,-100.258011,,404,4,4,
" $8,500,000.00 ",Las Cumbres,"Monterrey
      ","25.76347, -100.390579",25.76347,-100.390579,,370,3,4,
" $1,700,000.00 ",Cosm¢polis 8vo. Sector,"Apodaca
      ","25.826925, -100.245293",25.826925,-100.245293,,113,3,2,
" $10,800,000.00 ",Vista Hermosa,"Monterrey
      ","25.6910283, -100.3568071",25.6910283,-100.3568071,,559,8,4,
